date,floor_eth,floor_usd,eth_usd,floor_punk_index,active_asks,source
2020-09-01,0.75,326.77,435.6930232991007,2194,847,onchain-orderbook
2020-09-02,0.75,356.76,475.6846642626859,2194,847,onchain-orderbook
2020-09-03,0.75,329.52,439.35376021531494,2194,846,onchain-orderbook
2020-09-04,0.75,287.77,383.6915311779978,2194,844,onchain-orderbook
2020-09-05,0.75,291.2,388.265260166833,2194,844,onchain-carried
2020-09-06,0.88,294.33,334.46859301354317,8817,830,onchain-orderbook
2020-09-07,0.89,314.16,352.99300214607035,1238,806,onchain-orderbook
2020-09-08,0.89,313.17,351.8778602923998,1238,813,onchain-orderbook
2020-09-09,0.9,304.06,337.84505193506857,7323,804,onchain-orderbook
2020-09-10,0.94,330.16,351.2322670832359,9114,802,onchain-orderbook
2020-09-11,1.38,507.55,367.7879348109583,8984,700,onchain-orderbook
2020-09-12,1.38,515.99,373.9079622546078,8984,725,onchain-orderbook
2020-09-13,1.38,535.06,387.72351629002264,8984,745,onchain-orderbook
2020-09-14,1.94,710.23,366.1003526366457,7238,553,onchain-orderbook
2020-09-15,1.93,727.19,376.7815195031208,6605,544,onchain-orderbook
2020-09-16,1.93,703.21,364.35782704589775,6605,536,onchain-orderbook
2020-09-17,1.93,704.34,364.9421727930465,6605,533,onchain-orderbook
2020-09-18,1.95,759.04,389.25362413378,2309,528,onchain-orderbook
2020-09-19,1.94,743.36,383.17286599152135,8730,525,onchain-orderbook
2020-09-20,2.15,827.83,385.0389013132142,7279,527,onchain-orderbook
2020-09-21,2.1,779.03,370.9678951624775,4994,543,onchain-orderbook
2020-09-22,2.1,716.68,341.27713087183076,4994,550,onchain-orderbook
2020-09-23,2.15,739.42,343.9175471009491,3473,542,onchain-orderbook
2020-09-24,2.65,848.04,320.01582677971794,8048,551,onchain-orderbook
2020-09-25,2.9,1011.58,348.8210199785493,2228,548,onchain-orderbook
2020-09-26,3,1055.43,351.81054998643424,2556,540,onchain-orderbook
2020-09-27,3.27,1157.23,353.8936761662694,8108,552,onchain-orderbook
2020-09-28,5.79,2067.41,357.0664364067552,3769,426,onchain-orderbook
2020-09-29,5.94,2105.31,354.4295835375506,2875,427,onchain-orderbook
2020-09-30,5.8,2085.71,359.60454842297924,4011,443,onchain-orderbook
2020-10-01,4.95,1778.8,359.3525736951381,5965,462,onchain-orderbook
2020-10-02,5.5,1942.59,353.1978481381707,3350,469,onchain-orderbook
2020-10-03,5.58,1930.19,345.9125682279143,3369,463,onchain-orderbook
2020-10-04,5.5,1903.28,346.0507808464497,1845,463,onchain-orderbook
2020-10-05,5.2,1832.79,352.4588065039611,8655,471,onchain-orderbook
2020-10-06,4.71,1665.48,353.6044273109067,5965,484,onchain-orderbook
2020-10-07,4.4,1498.71,340.6160218128092,5965,511,onchain-orderbook
2020-10-08,4.25,1452.4,341.7403838210948,8436,533,onchain-orderbook
2020-10-09,4.5,1581.11,351.3576494897685,7132,536,onchain-orderbook
2020-10-10,4.5,1642.62,365.025951352415,7132,532,onchain-orderbook
2020-10-11,4.7,1745.46,371.37489159680723,3350,564,onchain-orderbook
2020-10-12,5.125,1919.3,374.4970150925736,3549,557,onchain-orderbook
2020-10-13,4.95,1915.06,386.8815914663434,7238,564,onchain-orderbook
2020-10-14,4.95,1886.34,381.07888131280794,7238,564,onchain-orderbook
2020-10-15,4.75,1802.94,379.566363215087,7540,555,onchain-orderbook
2020-10-16,4.5,1697.21,377.15868107868175,7540,562,onchain-orderbook
2020-10-17,4.4,1608.9,365.659372575543,9364,588,onchain-orderbook
2020-10-18,4.4,1622.05,368.64679529353197,9364,580,onchain-orderbook
2020-10-19,4.7,1776.47,377.97329389403757,7317,569,onchain-orderbook
2020-10-20,4.69,1776.94,378.87810817776216,7132,570,onchain-orderbook
2020-10-21,4,1473.25,368.3114919844194,5252,570,onchain-orderbook
2020-10-22,3.99,1560.76,391.16674217757225,7132,566,onchain-orderbook
2020-10-23,3.8,1571.52,413.55852412303034,4918,575,onchain-orderbook
2020-10-24,3.69,1510.13,409.24821734191613,3166,572,onchain-orderbook
2020-10-25,3.95,1622.12,410.6637631418196,2860,572,onchain-orderbook
2020-10-26,3.85,1559.26,405.0029275921872,2860,574,onchain-orderbook
2020-10-27,3.75,1475.66,393.5103576843557,7160,573,onchain-orderbook
2020-10-28,3.75,1513.24,403.529837833562,7160,573,onchain-orderbook
2020-10-29,3.75,1460.5,389.46696115412504,7160,571,onchain-orderbook
2020-10-30,3.75,1450.74,386.8642017646467,7160,570,onchain-orderbook
2020-10-31,3.75,1432.78,382.07483474544705,7160,571,onchain-orderbook
2020-11-01,3.69,1423.77,385.8445887975079,4262,574,onchain-orderbook
2020-11-02,3.5,1382.28,394.9363420491719,6412,571,onchain-orderbook
2020-11-03,3.65,1393,381.64399434348036,2860,571,onchain-orderbook
2020-11-04,3.45,1340.06,388.42376531637166,2860,571,onchain-orderbook
2020-11-05,3.45,1385.98,401.7330968324722,2860,585,onchain-orderbook
2020-11-06,3.69,1534.77,415.9277704309719,4262,586,onchain-orderbook
2020-11-07,3.67,1685.15,459.16956377991585,7744,585,onchain-orderbook
2020-11-08,3.67,1593.11,434.0904461320041,7744,584,onchain-orderbook
2020-11-09,3.67,1664.27,453.47970619175976,7744,585,onchain-orderbook
2020-11-10,3.2,1417.33,442.91571041203656,7744,589,onchain-orderbook
2020-11-11,3,1349.15,449.71758933610727,3922,588,onchain-orderbook
2020-11-12,3,1364.15,454.7162713473462,3922,587,onchain-orderbook
2020-11-13,3,1389.85,463.28218095644445,3922,621,onchain-orderbook
2020-11-14,2.95,1400.25,474.66173309042426,3922,608,onchain-orderbook
2020-11-15,2.95,1326.28,449.5868927799823,3922,601,onchain-orderbook
2020-11-16,2.75,1276.32,464.11482614382186,3922,610,onchain-orderbook
2020-11-17,2.5,1160.29,464.11482614382186,3922,611,onchain-orderbook
2020-11-18,3.25,1554.43,478.28650506470666,8655,607,onchain-orderbook
2020-11-19,3.25,1531.78,471.31795839441156,8655,606,onchain-orderbook
2020-11-20,3.25,1654.49,509.0726403354012,8655,602,onchain-orderbook
2020-11-21,3.25,1789.12,550.4989791914996,8655,613,onchain-orderbook
2020-11-22,3.25,1789.12,550.4989791914996,8655,617,onchain-orderbook
2020-11-23,3.25,1829.52,562.9283454119195,8655,624,onchain-orderbook
2020-11-24,3.15,1916.06,608.2733109189421,8490,622,onchain-orderbook
2020-11-25,3.15,1895.99,601.9014844870073,8490,621,onchain-orderbook
2020-11-26,3.15,1790.07,568.2751530404493,8490,634,onchain-orderbook
2020-11-27,3.15,1629.24,517.2194500793184,8490,648,onchain-orderbook
2020-11-28,3.15,1624.85,515.8261396829135,8490,650,onchain-orderbook
2020-11-29,3.15,1690.72,536.7377892408421,8490,652,onchain-orderbook
2020-11-30,3.15,1815.1,576.2218028312687,8490,658,onchain-orderbook
2020-12-01,3.15,1851.21,587.686342196825,8490,665,onchain-orderbook
2020-12-02,3.15,1886.1,598.760610095824,8490,663,onchain-orderbook
2020-12-03,3.15,1886.1,598.760610095824,8490,652,onchain-orderbook
2020-12-04,3.15,1936.86,614.8748033116684,8490,641,onchain-orderbook
2020-12-05,3.25,1833.25,564.0763137005305,8655,640,onchain-orderbook
2020-12-06,3.1,1847.35,595.9194139680376,4915,641,onchain-orderbook
2020-12-07,3.1,1865.25,601.6939764413299,4915,641,onchain-orderbook
2020-12-08,3.1,1830.42,590.4577762919561,4915,649,onchain-orderbook
2020-12-09,3,1663.69,554.5619523469829,3404,648,onchain-orderbook
2020-12-10,3,1720.26,573.4202042988286,3404,646,onchain-orderbook
2020-12-11,2.8,1566.33,559.4030952456889,1781,648,onchain-orderbook
2020-12-12,2.8,1536.26,548.6646756183211,1473,646,onchain-orderbook
2020-12-13,3.1,1762.25,568.4688340117078,5733,660,onchain-orderbook
2020-12-14,3.1,1817.7,586.3563945741018,5733,638,onchain-orderbook
2020-12-15,3.1,1819.04,586.7883871093094,4915,638,onchain-orderbook
2020-12-16,2.9,1707.53,588.8050106063203,7238,641,onchain-orderbook
2020-12-17,2.9,1858.18,640.7507395708677,7238,644,onchain-orderbook
2020-12-18,3.2,2044.93,639.0395322147778,7268,641,onchain-orderbook
2020-12-19,3.2,2093.98,654.36833441209,7268,644,onchain-orderbook
2020-12-20,3.2,2109.82,659.3188076372094,7268,647,onchain-orderbook
2020-12-21,3.1,1978.94,638.3662073925346,3759,650,onchain-orderbook
2020-12-22,4,2447.2,611.7989108035856,3080,624,onchain-orderbook
2020-12-23,4,2546.79,636.698283975233,4866,610,onchain-orderbook
2020-12-24,4.15,2432.79,586.2138116789841,8788,603,onchain-orderbook
2020-12-25,4.4,2684.8,610.182074016895,1524,588,onchain-orderbook
2020-12-26,5.125,3210.59,626.4567387784558,3549,590,onchain-orderbook
2020-12-27,5.35,3405.41,636.5247441856997,9225,575,onchain-orderbook
2020-12-28,5.26,3615.59,687.3746793480185,1467,582,onchain-orderbook
2020-12-29,5.29,3871,731.7588711900119,8396,581,onchain-orderbook
2020-12-30,5.46,4018.44,735.9784407968718,4157,581,onchain-orderbook
2020-12-31,5.46,4113.49,753.386295800274,4157,588,onchain-orderbook
2021-01-01,5.45,3987.96,731.7350999046926,4861,583,onchain-orderbook
2021-01-02,5.35,3906.29,730.1473402196374,9140,582,onchain-orderbook
2021-01-03,5.04,3897.86,773.3848335090518,9720,597,onchain-orderbook
2021-01-04,4.98,4815.66,967.0005967288458,5198,611,onchain-orderbook
2021-01-05,4.59,4791.69,1043.940295703174,9140,626,onchain-orderbook
2021-01-06,4.99,5505.76,1103.3582516225742,7755,629,onchain-orderbook
2021-01-07,4.69,5668.22,1208.5750928728885,4998,670,onchain-orderbook
2021-01-08,4.6,5641.56,1226.4265980778073,5909,667,onchain-orderbook
2021-01-09,4.39,5372.17,1223.7296883535275,1833,671,onchain-orderbook
2021-01-10,4.5,5809.25,1290.9441780631637,5558,666,onchain-orderbook
2021-01-11,4.9,6090.31,1242.920895431374,7718,663,onchain-orderbook
2021-01-12,4.9,5355.28,1092.9143378806064,8655,676,onchain-orderbook
2021-01-13,4.95,5029.73,1016.1068502164529,4157,682,onchain-orderbook
2021-01-14,4.6,5207.27,1132.0155910164729,4426,711,onchain-orderbook
2021-01-15,4.79,5943.38,1240.7892202005373,4327,707,onchain-orderbook
2021-01-16,4.58,5469.16,1194.139982624024,5991,704,onchain-orderbook
2021-01-17,4,4903.6,1225.900959989895,9117,710,onchain-orderbook
2021-01-18,4.4,5409.27,1229.379698072007,9117,699,onchain-orderbook
2021-01-19,4.17,5236.46,1255.7452740709393,6585,714,onchain-orderbook
2021-01-20,3.98,5506.27,1383.4840902277115,1335,718,onchain-orderbook
2021-01-21,3.98,5466.93,1373.5994564584646,1458,708,onchain-orderbook
2021-01-22,3.98,4469.19,1122.912432537305,1458,706,onchain-orderbook
2021-01-23,4.32,5221.82,1208.755037272437,6134,646,onchain-orderbook
2021-01-24,4.32,5282.36,1222.7678986848568,6134,628,onchain-orderbook
2021-01-25,4.31,6001.85,1392.5397634449737,7003,631,onchain-orderbook
2021-01-26,4.31,5786.88,1342.664253763359,7003,616,onchain-orderbook
2021-01-27,4.98,6756.48,1356.7222434967919,2043,594,onchain-orderbook
2021-01-28,4.85,6048.37,1247.0861253014698,4475,597,onchain-orderbook
2021-01-29,4.89,6544.47,1338.3364864561554,6276,606,onchain-orderbook
2021-01-30,4.99,6887.62,1380.2842591352105,7755,612,onchain-orderbook
2021-01-31,4.99,6848.41,1372.427228964234,7755,617,onchain-orderbook
2021-02-01,5.1,6682.35,1310.2642972982846,4174,616,onchain-orderbook
2021-02-02,5.33,7281.73,1366.1785741235242,1378,645,onchain-orderbook
2021-02-03,5.49,8300.33,1511.8995341776133,7755,694,onchain-orderbook
2021-02-04,5.3,8849.37,1669.6920090457684,8215,720,onchain-orderbook
2021-02-05,5.12,8171.93,1596.080535942962,3426,724,onchain-orderbook
2021-02-06,5.29,9142.11,1728.1871199441287,3693,749,onchain-orderbook
2021-02-07,5.2,8724.59,1677.805714320241,1436,762,onchain-orderbook
2021-02-08,5.9,9490.98,1608.6405479857196,5614,758,onchain-orderbook
2021-02-09,5.9,10444.23,1770.2081633747737,5614,784,onchain-orderbook
2021-02-10,5.9,10437.42,1769.053533934599,5614,788,onchain-orderbook
2021-02-11,6.12,10643.68,1739.164209004836,3972,810,onchain-orderbook
2021-02-12,6.05,10795.23,1784.3355424268182,6507,815,onchain-orderbook
2021-02-13,7.2,13256.62,1841.1977507032907,9567,759,onchain-orderbook
2021-02-14,8.25,14956.11,1812.861768400041,5090,743,onchain-orderbook
2021-02-15,8.1,14580.81,1800.1002193692593,3576,787,onchain-orderbook
2021-02-16,8.4,14932.74,1777.7070033664577,9690,775,onchain-orderbook
2021-02-17,12.88,22962.95,1782.837345629066,8727,674,onchain-orderbook
2021-02-18,13.53,24970.62,1845.5739221567521,1397,746,onchain-orderbook
2021-02-19,12.65,24578.74,1942.9835183600258,2458,840,onchain-orderbook
2021-02-20,13.54,26658.34,1968.858479386311,6755,798,onchain-orderbook
2021-02-21,20,38587.35,1929.367692879665,3530,641,onchain-orderbook
2021-02-22,23.5,45623.53,1941.4267676797988,8379,630,onchain-orderbook
2021-02-23,23.4,41878.3,1789.6709181575138,3599,693,onchain-orderbook
2021-02-24,22,34406.34,1563.9246059011416,7130,719,onchain-orderbook
2021-02-25,21.5,35010.42,1628.391533792655,4555,773,onchain-orderbook
2021-02-26,21,30846.06,1468.8601037286776,2036,803,onchain-orderbook
2021-02-27,22,31923.98,1451.0897866749494,5228,785,onchain-orderbook
2021-02-28,21.96,32503.65,1480.1295768477528,8892,831,onchain-orderbook
2021-03-01,22.5,31833.45,1414.8198563224723,8607,855,onchain-orderbook
2021-03-02,22.4,35166.05,1569.9128575216018,7317,911,onchain-orderbook
2021-03-03,21.99,32920.99,1497.0891042633873,4252,923,onchain-orderbook
2021-03-04,22.29,34995.32,1570.0007898884194,8208,918,onchain-orderbook
2021-03-05,17.75,27450.37,1546.4996211167372,1648,1004,onchain-orderbook
2021-03-06,17.5,26933.35,1539.0484290947375,2771,954,onchain-orderbook
2021-03-07,19.5,32362.07,1659.5932851644286,2308,981,onchain-orderbook
2021-03-08,19.5,33685.53,1727.463096224567,2405,1010,onchain-orderbook
2021-03-09,16.5,30313.02,1837.152613629732,4252,1023,onchain-orderbook
2021-03-10,16.99,31759.94,1869.3311016255,8444,1054,onchain-orderbook
2021-03-11,21,37848.53,1802.3110916881178,7696,1011,onchain-orderbook
2021-03-12,21.98,40254.72,1831.4250761380626,4994,1030,onchain-orderbook
2021-03-13,21.97,38862.43,1768.8863242051966,441,1055,onchain-orderbook
2021-03-14,21,40482.14,1927.7207203999014,291,1134,onchain-orderbook
2021-03-15,20,37134.15,1856.7073914468244,6379,1107,onchain-orderbook
2021-03-16,21.95,39313.5,1791.047851830107,435,1184,onchain-orderbook
2021-03-17,22.39,40493.46,1808.5512173614395,8798,1213,onchain-orderbook
2021-03-18,21.65,38730.27,1788.926967754657,1473,1246,onchain-orderbook
2021-03-19,20.99,38283.51,1823.892672267148,709,1272,onchain-orderbook
2021-03-20,21,38301.75,1823.892672267148,3634,1333,onchain-orderbook
2021-03-21,20.99,38268.91,1823.1972946529008,2999,1326,onchain-orderbook
2021-03-22,20.5,36702.75,1790.3780747526928,4854,1348,onchain-orderbook
2021-03-23,20.25,34026.21,1680.3067759738428,5337,1363,onchain-orderbook
2021-03-24,20.2,33811.96,1673.8591835627929,8586,1351,onchain-orderbook
2021-03-25,19.7,31221.5,1584.8475432213427,8586,1360,onchain-orderbook
2021-03-26,19.25,30529.35,1585.9402460547426,4174,1364,onchain-orderbook
2021-03-27,18,31030.69,1723.9272799696316,3920,1372,onchain-orderbook
2021-03-28,16.99,29118.11,1713.8378756834459,6659,1395,onchain-orderbook
2021-03-29,17.75,29945.74,1687.0837087436876,8611,1399,onchain-orderbook
2021-03-30,17.48,31779.27,1818.0358853519901,3498,1415,onchain-orderbook
2021-03-31,15.9,29260.69,1840.294951985396,8177,1428,onchain-orderbook
2021-04-01,15.49,29834.57,1926.0538674703232,5935,1405,onchain-orderbook
2021-04-02,15,29449.44,1963.295834148663,8727,1395,onchain-orderbook
2021-04-03,14,29961.7,2140.1212829625833,2738,1393,onchain-orderbook
2021-04-04,14,28105.11,2007.5076445642096,2738,1405,onchain-orderbook
2021-04-05,15.5,32220.54,2078.744252422659,6584,1379,onchain-orderbook
2021-04-06,15,31538.9,2102.593058773681,6614,1369,onchain-orderbook
2021-04-07,15.25,32226.83,2113.235054197165,6614,1374,onchain-orderbook
2021-04-08,19.69,38914.28,1976.3475793043633,2328,1178,onchain-orderbook
2021-04-09,19,39549.91,2081.574469774459,4252,1232,onchain-orderbook
2021-04-10,19.69,40751.76,2069.6677960855295,5544,1253,onchain-orderbook
2021-04-11,19.75,42280,2140.7594587112762,6591,1277,onchain-orderbook
2021-04-12,20.49,44058.93,2150.2651427927744,2652,1293,onchain-orderbook
2021-04-13,20.25,43353.91,2140.933734342732,4117,1304,onchain-orderbook
2021-04-14,20.25,46761.43,2309.20653984663,4117,1347,onchain-orderbook
2021-04-15,19.49,47354.1,2429.6615277515734,4555,1380,onchain-orderbook
2021-04-16,19.25,48438.62,2516.2919310321254,2648,1403,onchain-orderbook
2021-04-17,19.9,48410.11,2432.6690843101374,2916,1422,onchain-orderbook
2021-04-18,19.75,46015.68,2329.9076987335543,4006,1419,onchain-orderbook
2021-04-19,20,44409.87,2220.4935932307876,9691,1420,onchain-orderbook
2021-04-20,19.47,42211.6,2168.032726735651,4951,1419,onchain-orderbook
2021-04-21,19.93,46587.36,2337.549292396464,6354,1441,onchain-orderbook
2021-04-22,19.4,46045.93,2373.501344298211,9490,1436,onchain-orderbook
2021-04-23,19.69,47585.08,2416.713234165697,2241,1431,onchain-orderbook
2021-04-24,19.99,47407.41,2371.556038804917,1778,1417,onchain-orderbook
2021-04-25,20.47,45296.91,2212.8437976342047,5374,1416,onchain-orderbook
2021-04-26,21.47,49538.92,2307.35532084471,8494,1415,onchain-orderbook
2021-04-27,21.98,55661.86,2532.3868028851084,3195,1419,onchain-orderbook
2021-04-28,21.49,57210.46,2662.1899759705298,8573,1407,onchain-orderbook
2021-04-29,20.47,56267.62,2748.7845851218613,3834,1438,onchain-orderbook
2021-04-30,20.6,56804.45,2757.497552304977,3168,1439,onchain-orderbook
2021-05-01,20.97,58227.48,2776.70371169874,3168,1457,onchain-orderbook
2021-05-02,21.49,63311.5,2946.0910412729286,5575,1468,onchain-orderbook
2021-05-03,20.42,60316.14,2953.777448939646,8542,1331,onchain-orderbook
2021-05-04,19.5,67043.79,3438.1430926954904,7251,1368,onchain-orderbook
2021-05-05,20,64913.26,3245.663148933579,2669,1423,onchain-orderbook
2021-05-06,19.75,69675.59,3527.87795953073,8213,1452,onchain-orderbook
2021-05-07,19.75,69027.75,3495.0758690360576,8213,1467,onchain-orderbook
2021-05-08,19.49,68088.99,3493.534500000208,7349,1493,onchain-orderbook
2021-05-09,19.15,74929.03,3912.7429165968124,7349,1515,onchain-orderbook
2021-05-10,18,70789.57,3932.754068170969,3359,1575,onchain-orderbook
2021-05-11,16,63673.74,3979.6086519212827,5872,1563,onchain-orderbook
2021-05-12,13.97,58433.58,4182.790285752286,8573,1571,onchain-orderbook
2021-05-13,14.5,56638.58,3906.108903329409,8573,1587,onchain-orderbook
2021-05-14,15.5,58130.29,3750.3415950592753,6457,1599,onchain-orderbook
2021-05-15,15.5,63375.34,4088.73170832043,6457,1599,onchain-orderbook
2021-05-16,15.5,56728.79,3659.9218442136184,6457,1606,onchain-orderbook
2021-05-17,14.69,52913.45,3602.0048969299023,3532,1611,onchain-orderbook
2021-05-18,14.2,46692.86,3288.2298872378637,8396,1619,onchain-orderbook
2021-05-19,14,47586.69,3399.0492796569383,1436,1616,onchain-orderbook
2021-05-20,15.25,38783.15,2543.1574774790242,6071,1615,onchain-orderbook
2021-05-21,14.99,42506.41,2835.6508449068483,5020,1612,onchain-orderbook
2021-05-22,15.2,37045.81,2437.2245603319548,7702,1614,onchain-orderbook
2021-05-23,14.9,34114.86,2289.5876800586902,3736,1624,onchain-orderbook
2021-05-24,15,31885.13,2125.6751428229663,6825,1604,onchain-orderbook
2021-05-25,14.8,39213.95,2649.5913413981393,6953,1616,onchain-orderbook
2021-05-26,15.5,41779.91,2695.4778071496326,6457,1600,onchain-orderbook
2021-05-27,15,43428.4,2895.226636000092,9620,1632,onchain-orderbook
2021-05-28,15.3,41967.76,2742.990862697615,6901,1628,onchain-orderbook
2021-05-29,15.3,37117.89,2426.005912190833,6901,1638,onchain-orderbook
2021-05-30,15,34057.02,2270.46831800288,5945,1640,onchain-orderbook
2021-05-31,15.2,36416.97,2395.8532280027384,7737,1672,onchain-orderbook
2021-06-01,14.75,40262.12,2729.635171117113,5450,1683,onchain-orderbook
2021-06-02,14.8,38894.32,2627.994563463811,6755,1683,onchain-orderbook
2021-06-03,14.7,39822.55,2709.0171669576707,7737,1684,onchain-orderbook
2021-06-04,13.97,40076.57,2868.759489064604,6755,1691,onchain-orderbook
2021-06-05,13.98,37669.08,2694.4976666790503,9174,1694,onchain-orderbook
2021-06-06,13.95,36666.69,2628.436491211793,6197,1693,onchain-orderbook
